ID#,Marca,Modelo,Versión,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
98,Audi,A3,30 TFSI S line,110,4.0,Gasolina,verde,31779.0,Tracción delantera,Manual ,108.0,957.4,4.7,24.0,999.0,45.0,6,210.0,10.6,5500.0,200.0,Berlina ,1300.0,4495.0,1816.0,1425.0
99,Audi,A3,Sportback 30 TFSI Genuine,110,5.0,Gasolina,verde,31879.0,Tracción delantera,Manual ,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,Berlina ,1295.0,4343.0,1816.0,1449.0
100,Audi,A3,35 TFSI S tronic,150,4.0,Gasolina,verde,31909.0,Tracción delantera,Automática secuencial ,107.0,1063.8,4.7,24.0,1498.0,50.0,7,232.0,8.4,5000.0,250.0,Berlina ,1395.0,4495.0,1816.0,1425.0
101,Audi,A3,Sportback 30 TFSI Black line,110,5.0,Gasolina,verde,32029.0,Tracción delantera,Manual ,108.0,937.5,4.8,24.0,999.0,45.0,6,204.0,10.6,5500.0,200.0,Berlina ,1295.0,4343.0,1816.0,1449.0
102,Audi,A3,Sportback 35 TFSI S line,150,5.0,Gasolina,verde,32179.0,Tracción delantera,Manual ,115.0,1020.4,4.9,24.0,1498.0,50.0,6,224.0,8.4,5000.0,250.0,Berlina ,1355.0,4343.0,1816.0,1449.0
103,Audi,A3,30TDI Advanced,116,4.0,Diésel,verde,32669.0,Tracción delantera,Manual ,90.0,1323.5,3.4,24.0,1968.0,45.0,6,210.0,10.1,2750.0,300.0,Berlina ,1425.0,4495.0,1816.0,1425.0
104,Audi,A3,30 TFSI Black line,110,4.0,Gasolina,verde,32929.0,Tracción delantera,Manual ,108.0,957.4,4.7,24.0,999.0,45.0,6,210.0,10.6,5500.0,200.0,Berlina ,1300.0,4495.0,1816.0,1425.0
105,Audi,A3,Sportback 35 TFSI Advanced S tronic,150,5.0,Gasolina,verde,33009.0,Tracción delantera,Automática secuencial ,111.0,1041.7,4.8,24.0,1498.0,50.0,7,224.0,8.4,5000.0,250.0,Berlina ,1395.0,4343.0,1816.0,1449.0
106,Audi,A3,35 TFSI S line,150,4.0,Gasolina,verde,33079.0,Tracción delantera,Manual ,113.0,1020.4,4.9,24.0,1498.0,50.0,6,232.0,8.4,5000.0,250.0,Berlina ,1360.0,4495.0,1816.0,1425.0
107,Audi,A3,Sportback 30TDI S line,116,5.0,Diésel,verde,33119.0,Tracción delantera,Manual ,96.0,1388.9,3.6,24.0,1968.0,50.0,6,206.0,10.1,2750.0,300.0,Berlina ,1420.0,4343.0,1816.0,1449.0
108,Audi,A3,Sportback 35 TFSI Genuine,150,5.0,Gasolina,verde,33179.0,Tracción delantera,Manual ,115.0,1020.4,4.9,24.0,1498.0,50.0,6,224.0,8.4,5000.0,250.0,Berlina ,1355.0,4343.0,1816.0,1449.0
109,Audi,A3,Sportback 35TDI S tronic,150,5.0,Diésel,verde,33249.0,Tracción delantera,Automática secuencial ,98.0,1351.4,3.7,24.0,1968.0,50.0,7,224.0,8.4,3000.0,360.0,Berlina ,1485.0,4343.0,1816.0,1449.0
110,Audi,A3,Sportback 35 TFSI Black line,150,5.0,Gasolina,verde,33329.0,Tracción delantera,Manual ,115.0,1020.4,4.9,24.0,1498.0,50.0,6,224.0,8.4,5000.0,250.0,Berlina ,1355.0,4343.0,1816.0,1449.0
111,Audi,A3,35 TFSI Advanced S tronic,150,4.0,Gasolina,verde,33909.0,Tracción delantera,Automática secuencial ,109.0,1041.7,4.8,24.0,1498.0,50.0,7,232.0,8.4,5000.0,250.0,Berlina ,1395.0,4495.0,1816.0,1425.0
112,Audi,A3,30TDI S line,116,4.0,Diésel,verde,34019.0,Tracción delantera,Manual ,95.0,1250.0,3.6,24.0,1968.0,45.0,6,210.0,10.1,2750.0,300.0,Berlina ,1425.0,4495.0,1816.0,1425.0
113,Audi,A3,35 TFSI Genuine,150,4.0,Gasolina,verde,34079.0,Tracción delantera,Manual ,113.0,1020.4,4.9,24.0,1498.0,50.0,6,232.0,8.4,5000.0,250.0,Berlina ,1360.0,4495.0,1816.0,1425.0
114,Audi,A3,Sportback 30TDI Genuine,116,5.0,Diésel,verde,34119.0,Tracción delantera,Manual ,96.0,1388.9,3.6,24.0,1968.0,50.0,6,206.0,10.1,2750.0,300.0,Berlina ,1420.0,4343.0,1816.0,1449.0
115,Audi,A3,35TDI S tronic,150,4.0,Diésel,verde,34149.0,Tracción delantera,Automática secuencial ,96.0,1388.9,3.6,24.0,1968.0,50.0,7,232.0,8.4,3000.0,360.0,Berlina ,1490.0,4495.0,1816.0,1425.0
116,Audi,A3,35 TFSI Black line,150,4.0,Gasolina,verde,34229.0,Tracción delantera,Manual ,113.0,1020.4,4.9,24.0,1498.0,50.0,6,232.0,8.4,5000.0,250.0,Berlina ,1360.0,4495.0,1816.0,1425.0
117,Audi,A3,Sportback 30TDI Black line,116,5.0,Diésel,verde,34269.0,Tracción delantera,Manual ,96.0,1388.9,3.6,24.0,1968.0,50.0,6,206.0,10.1,2750.0,300.0,Berlina ,1420.0,4343.0,1816.0,1449.0
118,Audi,A3,Sportback 35 TFSI S line S tronic,150,5.0,Gasolina,verde,34359.0,Tracción delantera,Automática secuencial ,114.0,1041.7,4.8,24.0,1498.0,50.0,7,224.0,8.4,5000.0,250.0,Berlina ,1395.0,4343.0,1816.0,1449.0
119,Audi,A3,30TDI Black line,116,4.0,Diésel,verde,35169.0,Tracción delantera,Manual ,95.0,1250.0,3.6,24.0,1968.0,45.0,6,210.0,10.1,2750.0,300.0,Berlina ,1425.0,4495.0,1816.0,1425.0
120,Audi,A3,Sportback 35TDI Advanced S tronic,150,5.0,Diésel,verde,35249.0,Tracción delantera,Automática secuencial ,100.0,1315.8,3.8,24.0,1968.0,50.0,7,224.0,8.4,3000.0,360.0,Berlina ,1485.0,4343.0,1816.0,1449.0
121,Audi,A3,35 TFSI S line S tronic,150,4.0,Gasolina,verde,35259.0,Tracción delantera,Automática secuencial ,112.0,1041.7,4.8,24.0,1498.0,50.0,7,232.0,8.4,5000.0,250.0,Berlina ,1395.0,4495.0,1816.0,1425.0
122,Audi,A3,Sportback 35 TFSI Genuine S tronic,150,5.0,Gasolina,verde,35359.0,Tracción delantera,Automática secuencial ,114.0,1041.7,4.8,24.0,1498.0,50.0,7,224.0,8.4,5000.0,250.0,Berlina ,1395.0,4343.0,1816.0,1449.0
123,Audi,A3,Sportback 35 TFSI Black line S tronic,150,5.0,Gasolina,verde,35509.0,Tracción delantera,Automática secuencial ,114.0,1041.7,4.8,24.0,1498.0,50.0,7,224.0,8.4,5000.0,250.0,Berlina ,1395.0,4343.0,1816.0,1449.0
124,Audi,A3,35TDI Advanced S tronic,150,4.0,Diésel,verde,36149.0,Tracción delantera,Automática secuencial ,98.0,1351.4,3.7,24.0,1968.0,50.0,7,232.0,8.4,3000.0,360.0,Berlina ,1490.0,4495.0,1816.0,1425.0
125,Audi,A4,35 TFSI Advanced 110kW,150,4.0,Gasolina,ambar,37800.0,Tracción delantera,Manual ,128.0,947.4,5.7,24.0,1984.0,54.0,6,224.0,8.6,3900.0,270.0,Berlina ,1490.0,4762.0,1847.0,1428.0
126,Audi,A4,Avant 35 TFSI Advanced 110kW,150,5.0,Gasolina,ambar,39810.0,Tracción delantera,Manual ,129.0,947.4,5.7,24.0,1984.0,54.0,6,219.0,8.9,3900.0,270.0,Stationwagon ,1540.0,4762.0,1847.0,1435.0
127,Audi,A4,35 TFSI S line 110kW,150,4.0,Gasolina,ambar,40200.0,Tracción delantera,Manual ,129.0,947.4,5.7,24.0,1984.0,54.0,6,224.0,8.6,3900.0,270.0,Berlina ,1490.0,4762.0,1847.0,1428.0
128,Audi,A4,35 TFSI Advanced S tronic 110kW,150,4.0,Gasolina,ambar,40380.0,Tracción delantera,Automática secuencial ,126.0,981.8,5.5,24.0,1984.0,54.0,7,210.0,8.9,3900.0,270.0,Berlina ,1515.0,4762.0,1847.0,1428.0
129,Audi,A4,30 TDI Advanced S tronic 100kW,136,4.0,Diésel,verde,40909.0,Tracción delantera,Automática secuencial ,101.0,1350.0,4.0,24.0,1968.0,54.0,7,214.0,9.5,3000.0,320.0,Berlina ,1565.0,4762.0,1847.0,1428.0
130,Audi,A4,Avant 35 TFSI S line 110kW,150,5.0,Gasolina,ambar,42210.0,Tracción delantera,Manual ,130.0,947.4,5.7,24.0,1984.0,54.0,6,219.0,8.9,3900.0,270.0,Stationwagon ,1540.0,4762.0,1847.0,1435.0
131,Audi,A4,35 TDI Advanced S tronic 120kW,163,4.0,Diésel,verde,42309.0,Tracción delantera,Automática secuencial ,98.0,1384.6,3.9,24.0,1968.0,54.0,7,228.0,8.2,3250.0,380.0,Berlina ,1570.0,4762.0,1847.0,1428.0
132,Audi,A4,Avant 35 TFSI Advanced S tronic 110kW,150,5.0,Gasolina,ambar,42390.0,Tracción delantera,Automática secuencial ,127.0,947.4,5.7,24.0,1984.0,54.0,7,210.0,9.2,3900.0,270.0,Stationwagon ,1575.0,4762.0,1847.0,1435.0
133,Audi,A4,35 TFSI S line S tronic 110kW,150,4.0,Gasolina,ambar,42780.0,Tracción delantera,Automática secuencial ,127.0,981.8,5.5,24.0,1984.0,54.0,7,210.0,8.9,3900.0,270.0,Berlina ,1515.0,4762.0,1847.0,1428.0
134,Audi,A4,Avant 30 TDI Advanced S tronic 100kW,136,5.0,Diésel,verde,42849.0,Tracción delantera,Automática secuencial ,104.0,1350.0,4.0,24.0,1968.0,54.0,7,211.0,9.8,3000.0,320.0,Stationwagon ,1610.0,4762.0,1847.0,1435.0
135,Audi,A4,30 TDI S line S tronic 100kW,136,4.0,Diésel,verde,43309.0,Tracción delantera,Automática secuencial ,102.0,1350.0,4.0,24.0,1968.0,54.0,7,214.0,9.5,3000.0,320.0,Berlina ,1565.0,4762.0,1847.0,1428.0
136,Audi,A4,40 TFSI Advanced S tronic 140kW,190,4.0,Gasolina,ambar,43400.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,210.0,7.3,4200.0,320.0,Berlina ,1530.0,4762.0,1847.0,1428.0
137,Audi,A4,40 TDI Advanced S tronic 140kW,190,4.0,Diésel,verde,43709.0,Tracción delantera,Automática secuencial ,110.0,1285.7,4.2,24.0,1968.0,54.0,7,241.0,7.7,3800.0,400.0,Berlina ,1565.0,4762.0,1847.0,1428.0
138,Audi,A4,Avant 35 TFSI Black line 110kW,150,5.0,Gasolina,ambar,43755.0,Tracción delantera,Manual ,139.0,947.4,5.7,24.0,1984.0,54.0,6,219.0,8.9,3900.0,270.0,Stationwagon ,1540.0,4762.0,1847.0,1435.0
139,Audi,A4,Avant 35 TDI Advanced S tronic 120kW,163,5.0,Diésel,verde,44249.0,Tracción delantera,Automática secuencial ,101.0,1384.6,3.9,24.0,1968.0,54.0,7,223.0,8.5,3000.0,380.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
140,Audi,A4,35 TDI S line S tronic 120kW,163,4.0,Diésel,verde,44709.0,Tracción delantera,Automática secuencial ,98.0,1384.6,3.9,24.0,1968.0,54.0,7,228.0,8.2,3250.0,380.0,Berlina ,1570.0,4762.0,1847.0,1428.0
141,Audi,A4,Avant 35 TFSI S line S tronic 110kW,150,5.0,Gasolina,ambar,44790.0,Tracción delantera,Automática secuencial ,128.0,947.4,5.7,24.0,1984.0,54.0,7,210.0,9.2,3900.0,270.0,Stationwagon ,1575.0,4762.0,1847.0,1435.0
142,Audi,A4,Avant 30 TDI S line S tronic 100kW,136,5.0,Diésel,verde,45249.0,Tracción delantera,Automática secuencial ,104.0,1350.0,4.0,24.0,1968.0,54.0,7,211.0,9.8,3000.0,320.0,Stationwagon ,1610.0,4762.0,1847.0,1435.0
143,Audi,A4,Avant 40 TFSI Advanced S tronic 140kW,190,5.0,Gasolina,ambar,45410.0,Tracción delantera,Automática secuencial ,133.0,915.3,5.9,24.0,1984.0,54.0,7,210.0,7.5,4200.0,320.0,Stationwagon ,1585.0,4762.0,1847.0,1435.0
144,Audi,A4,Avant 40 TDI Advanced S tronic 140kW,190,5.0,Diésel,verde,45649.0,Tracción delantera,Automática secuencial ,111.0,1255.8,4.3,24.0,1968.0,54.0,7,231.0,7.9,3800.0,400.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
145,Audi,A4,40 TFSI S line S tronic 140kW,190,4.0,Gasolina,ambar,45800.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,210.0,7.3,4200.0,320.0,Berlina ,1530.0,4762.0,1847.0,1428.0
146,Audi,A4,40 TDI S line S tronic 140kW,190,4.0,Diésel,verde,46109.0,Tracción delantera,Automática secuencial ,110.0,1285.7,4.2,24.0,1968.0,54.0,7,241.0,7.7,3800.0,400.0,Berlina ,1565.0,4762.0,1847.0,1428.0
147,Audi,A4,40 TDI Advanced S tronic quattro 140kW,190,4.0,Diésel,ambar,46280.0,Tracción total,Automática secuencial ,133.0,1102.0,4.9,24.0,1968.0,54.0,7,235.0,7.4,3800.0,400.0,Berlina ,1660.0,4762.0,1847.0,1428.0
148,Audi,A4,Avant 35 TFSI Black line S tronic 110kW,150,5.0,Gasolina,ambar,46335.0,Tracción delantera,Automática secuencial ,138.0,947.4,5.7,24.0,1984.0,54.0,7,210.0,9.2,3900.0,270.0,Stationwagon ,1575.0,4762.0,1847.0,1435.0
149,Audi,A4,Avant 35 TDI S line S tronic 120kW,163,5.0,Diésel,verde,46649.0,Tracción delantera,Automática secuencial ,101.0,1384.6,3.9,24.0,1968.0,54.0,7,223.0,8.5,3000.0,380.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
150,Audi,A4,Avant 30 TDI Black line S tronic 100kW,136,5.0,Diésel,verde,46735.0,Tracción delantera,Automática secuencial ,111.0,1350.0,4.0,24.0,1968.0,54.0,7,211.0,9.8,3000.0,320.0,Stationwagon ,1610.0,4762.0,1847.0,1435.0
151,Audi,A4,Avant 40 TFSI S line S tronic 140kW,190,5.0,Gasolina,ambar,47816.0,Tracción delantera,Automática secuencial ,134.0,915.3,5.9,24.0,1984.0,54.0,7,210.0,7.5,4200.0,320.0,Stationwagon ,1585.0,4762.0,1847.0,1435.0
152,Audi,A4,Avant 40 TDI S line S tronic 140kW,190,5.0,Diésel,verde,48049.0,Tracción delantera,Automática secuencial ,112.0,1255.8,4.3,24.0,1968.0,54.0,7,231.0,7.9,3800.0,400.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
153,Audi,A4,Avant 35 TDI Black line S tronic 120kW,163,5.0,Diésel,verde,48135.0,Tracción delantera,Automática secuencial ,108.0,1384.6,3.9,24.0,1968.0,54.0,7,223.0,8.5,3000.0,380.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
154,Audi,A4,Avant 40 TDI Advanced quattro S tron...,190,5.0,Diésel,ambar,48323.0,Tracción total,Automática secuencial ,131.0,1080.0,5.0,24.0,1968.0,54.0,7,210.0,7.6,3000.0,400.0,Stationwagon ,1700.0,4762.0,1847.0,1435.0
155,Audi,A4,40 TDI S line S tronic quattro 140kW,190,4.0,Diésel,ambar,48713.0,Tracción total,Automática secuencial ,130.0,1102.0,4.9,24.0,1968.0,54.0,7,235.0,7.4,3800.0,400.0,Berlina ,1660.0,4762.0,1847.0,1428.0
156,Audi,A4,Avant 40 TFSI Black line S tronic 140kW,190,5.0,Gasolina,ambar,49361.0,Tracción delantera,Automática secuencial ,138.0,915.3,5.9,24.0,1984.0,54.0,7,210.0,7.5,4200.0,320.0,Stationwagon ,1585.0,4762.0,1847.0,1435.0
157,Audi,A4,Avant 40 TDI Black line S tronic 140kW,190,5.0,Diésel,verde,49562.0,Tracción delantera,Automática secuencial ,120.0,1255.8,4.3,24.0,1968.0,54.0,7,231.0,7.9,3800.0,400.0,Stationwagon ,1615.0,4762.0,1847.0,1435.0
158,Audi,A4,Avant 40 TDI S line quattro S tronic...,190,5.0,Diésel,ambar,50723.0,Tracción total,Automática secuencial ,131.0,1080.0,5.0,24.0,1968.0,54.0,7,210.0,7.6,3000.0,400.0,Stationwagon ,1700.0,4762.0,1847.0,1435.0
159,Audi,A4,45 TFSI Advanced quattro-ultra S tro...,245,4.0,Gasolina,ambar,51133.0,Tracción total,Automática secuencial ,146.0,892.3,6.5,24.0,1984.0,58.0,7,250.0,5.8,5000.0,370.0,Berlina ,1620.0,4762.0,1847.0,1428.0
160,Audi,A4,Avant 40 TDI Black line quattro S tr...,190,5.0,Diésel,ambar,52268.0,Tracción total,Automática secuencial ,139.0,1080.0,5.0,24.0,1968.0,54.0,7,210.0,7.6,3000.0,400.0,Stationwagon ,1700.0,4762.0,1847.0,1435.0
161,Audi,A4,Avant 45 TFSI Advanced quattro-ultra...,245,5.0,Gasolina,ambar,53143.0,Tracción total,Automática secuencial ,148.0,878.8,6.6,24.0,1984.0,58.0,7,250.0,6.0,5000.0,370.0,Stationwagon ,1665.0,4762.0,1847.0,1435.0
162,Audi,A4,45 TFSI S line quattro-ultra S troni...,245,4.0,Gasolina,ambar,53533.0,Tracción total,Automática secuencial ,153.0,852.9,6.8,24.0,1984.0,58.0,7,250.0,5.8,5000.0,370.0,Berlina ,1620.0,4762.0,1847.0,1428.0
163,Audi,A4,Avant 45 TFSI S line quattro-ultra S...,245,5.0,Gasolina,ambar,55543.0,Tracción total,Automática secuencial ,155.0,852.9,6.8,24.0,1984.0,58.0,7,250.0,6.0,5000.0,370.0,Stationwagon ,1665.0,4762.0,1847.0,1435.0
164,Audi,A4,Avant 45 TFSI Black line quattro-ult...,245,5.0,Gasolina,ambar,57088.0,Tracción total,Automática secuencial ,157.0,852.9,6.8,24.0,1984.0,58.0,7,250.0,6.0,5000.0,370.0,Stationwagon ,1665.0,4762.0,1847.0,1435.0
165,Audi,A4 Allroad,40 TDI quattro S-Tronic 140kW,190,5.0,Diésel,ambar,50333.0,Tracción total,Automática secuencial ,136.0,1115.4,5.2,24.0,1968.0,58.0,7,220.0,7.9,3800.0,400.0,Todo Terreno ,1720.0,4762.0,1847.0,1493.0
166,Audi,A4 Allroad,45 TFSI quattro-ultra S tronic,245,5.0,Gasolina,ambar,55153.0,Tracción total,Automática secuencial ,154.0,878.8,6.6,24.0,1984.0,58.0,7,247.0,6.1,5000.0,370.0,Todo Terreno ,1690.0,4762.0,1847.0,1493.0
167,Audi,A4 Allroad,45 TDI quattro tiptronic 170kW,231,5.0,Diésel,rojo,59955.0,Tracción total,Automática secuencial ,161.0,950.8,6.1,24.0,2967.0,58.0,8,241.0,6.2,3250.0,500.0,Todo Terreno ,1830.0,4762.0,1847.0,1493.0
168,Audi,A5,Coupé 35 TDI S tronic,163,2.0,Diésel,verde,47899.0,Tracción delantera,Automática secuencial ,98.0,1081.1,3.7,24.0,1968.0,40.0,7,210.0,8.2,3250.0,380.0,Coupe ,1565.0,4673.0,1846.0,1371.0
169,Audi,A5,Sportback 35 TDI S tronic,163,5.0,Diésel,verde,47899.0,Tracción delantera,Automática secuencial ,98.0,1459.5,3.7,24.0,1968.0,54.0,7,226.0,8.4,3250.0,380.0,Berlina ,1600.0,4757.0,1843.0,1398.0
170,Audi,A5,Coupé 40 TFSI S tronic,190,2.0,Gasolina,ambar,47900.0,Tracción delantera,Automática secuencial ,131.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.3,4200.0,320.0,Coupe ,1530.0,4673.0,1846.0,1371.0
171,Audi,A5,Sportback 40 TFSI S tronic,190,5.0,Gasolina,ambar,47900.0,Tracción delantera,Automática secuencial ,131.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.5,4200.0,320.0,Berlina ,1565.0,4757.0,1843.0,1398.0
172,Audi,A5,Sportback 40 TDI S tronic,190,5.0,Diésel,verde,50099.0,Tracción delantera,Automática secuencial ,109.0,1285.7,4.2,24.0,1968.0,54.0,7,241.0,7.9,3800.0,400.0,Berlina ,1595.0,4757.0,1843.0,1398.0
173,Audi,A5,Coupé 40 TDI S tronic,190,2.0,Diésel,verde,50099.0,Tracción delantera,Automática secuencial ,109.0,952.4,4.2,24.0,1968.0,40.0,7,210.0,7.7,3800.0,400.0,Coupe ,1565.0,4673.0,1846.0,1371.0
174,Audi,A5,Sportback 35 TDI Advanced S tronic,163,5.0,Diésel,verde,50899.0,Tracción delantera,Automática secuencial ,99.0,1459.5,3.7,24.0,1968.0,54.0,7,226.0,8.4,3250.0,380.0,Berlina ,1600.0,4757.0,1843.0,1398.0
175,Audi,A5,Coupé 35 TDI Advanced S tronic,163,2.0,Diésel,verde,50899.0,Tracción delantera,Automática secuencial ,98.0,1081.1,3.7,24.0,1968.0,40.0,7,210.0,8.2,3250.0,380.0,Coupe ,1565.0,4673.0,1846.0,1371.0
176,Audi,A5,Coupé 40 TFSI Advanced S tronic,190,2.0,Gasolina,ambar,50900.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.3,4200.0,320.0,Coupe ,1530.0,4673.0,1846.0,1371.0
177,Audi,A5,Sportback 40 TFSI Advanced S tronic,190,5.0,Gasolina,ambar,50900.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.5,4200.0,320.0,Berlina ,1565.0,4757.0,1843.0,1398.0
178,Audi,A5,Coupé 40 TDI quattro S tronic,190,2.0,Diésel,ambar,52653.0,Tracción total,Automática secuencial ,128.0,1208.3,4.8,24.0,1968.0,58.0,7,210.0,7.4,3800.0,400.0,Coupe ,1645.0,4673.0,1846.0,1371.0
179,Audi,A5,Sportback 40 TDI quattro S tronic,190,5.0,Diésel,ambar,52653.0,Tracción total,Automática secuencial ,128.0,1125.0,4.8,24.0,1968.0,54.0,7,235.0,7.6,3800.0,400.0,Berlina ,1680.0,4757.0,1843.0,1398.0
180,Audi,A5,Sportback 35 TDI S line S tronic,163,5.0,Diésel,verde,52899.0,Tracción delantera,Automática secuencial ,99.0,1459.5,3.7,24.0,1968.0,54.0,7,226.0,8.4,3250.0,380.0,Berlina ,1600.0,4757.0,1843.0,1398.0
181,Audi,A5,Coupé 35 TDI S line S tronic,163,2.0,Diésel,verde,52899.0,Tracción delantera,Automática secuencial ,98.0,1081.1,3.7,24.0,1968.0,40.0,7,210.0,8.2,3250.0,380.0,Coupe ,1565.0,4673.0,1846.0,1371.0
182,Audi,A5,Coupé 40 TFSI S line S tronic,190,2.0,Gasolina,ambar,52900.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.3,4200.0,320.0,Coupe ,1530.0,4673.0,1846.0,1371.0
183,Audi,A5,Sportback 40 TFSI S line S tronic,190,5.0,Gasolina,ambar,52900.0,Tracción delantera,Automática secuencial ,132.0,931.0,5.8,24.0,1984.0,54.0,7,241.0,7.5,4200.0,320.0,Berlina ,1565.0,4757.0,1843.0,1398.0
184,Audi,A5,Coupé 40 TDI Advanced S tronic,190,2.0,Diésel,verde,53099.0,Tracción delantera,Automática secuencial ,110.0,952.4,4.2,24.0,1968.0,40.0,7,210.0,7.7,3800.0,400.0,Coupe ,1565.0,4673.0,1846.0,1371.0
185,Audi,A5,Sportback 40 TDI Advanced S tronic,190,5.0,Diésel,verde,53099.0,Tracción delantera,Automática secuencial ,110.0,1285.7,4.2,24.0,1968.0,54.0,7,241.0,7.9,3800.0,400.0,Berlina ,1595.0,4757.0,1843.0,1398.0
186,Audi,A5,Sportback 40 TDI S line S tronic,190,5.0,Diésel,verde,55099.0,Tracción delantera,Automática secuencial ,110.0,1285.7,4.2,24.0,1968.0,54.0,7,241.0,7.9,3800.0,400.0,Berlina ,1595.0,4757.0,1843.0,1398.0
187,Audi,A5,Coupé 40 TDI S line S tronic,190,2.0,Diésel,verde,55099.0,Tracción delantera,Automática secuencial ,110.0,952.4,4.2,24.0,1968.0,40.0,7,210.0,7.7,3800.0,400.0,Coupe ,1565.0,4673.0,1846.0,1371.0
188,Audi,A5,Sportback 40 TDI Advanced quattro S ...,190,5.0,Diésel,ambar,55653.0,Tracción total,Automática secuencial ,129.0,1125.0,4.8,24.0,1968.0,54.0,7,235.0,7.6,3800.0,400.0,Berlina ,1680.0,4757.0,1843.0,1398.0
189,Audi,A5,Coupé 40 TDI Advanced quattro S tronic,190,2.0,Diésel,ambar,55653.0,Tracción total,Automática secuencial ,129.0,1208.3,4.8,24.0,1968.0,58.0,7,210.0,7.4,3800.0,400.0,Coupe ,1645.0,4673.0,1846.0,1371.0
190,Audi,A5,Coupé 45 TFSI quattro S tronic,245,2.0,Gasolina,ambar,55733.0,Tracción total,Automática secuencial ,145.0,906.3,6.4,24.0,1984.0,58.0,7,250.0,5.8,5000.0,370.0,Coupe ,1605.0,4673.0,1846.0,1371.0
191,Audi,A5,Sportback 45 TFSI quattro S tronic,245,5.0,Gasolina,ambar,55733.0,Tracción total,Automática secuencial ,144.0,857.1,6.3,24.0,1984.0,54.0,7,250.0,6.0,5000.0,370.0,Berlina ,1645.0,4757.0,1843.0,1398.0
192,Audi,A5,Cabrio 35 TDI S tronic,163,2.0,Diésel,verde,55749.0,Tracción delantera,Automática secuencial ,111.0,1000.0,4.0,24.0,1968.0,40.0,7,222.0,9.0,3250.0,380.0,Convertible ,1760.0,4673.0,1846.0,1383.0
193,Audi,A5,Cabrio 40 TFSI S tronic,190,2.0,Gasolina,ambar,55750.0,Tracción delantera,Automática secuencial ,135.0,915.3,5.9,24.0,1984.0,54.0,7,237.0,7.9,4200.0,320.0,Convertible ,1730.0,4673.0,1846.0,1383.0
194,Audi,A5,Coupé 35 TDI Black line S tronic,163,2.0,Diésel,verde,56399.0,Tracción delantera,Automática secuencial ,107.0,975.6,4.1,24.0,1968.0,40.0,7,210.0,8.2,3250.0,380.0,Coupe ,1565.0,4673.0,1846.0,1371.0
195,Audi,A5,Sportback 35 TDI Black line S tronic,163,5.0,Diésel,verde,56399.0,Tracción delantera,Automática secuencial ,107.0,1317.1,4.1,24.0,1968.0,54.0,7,226.0,8.4,3250.0,380.0,Berlina ,1600.0,4757.0,1843.0,1398.0
196,Audi,A5,Coupé 40 TFSI Black line S tronic,190,2.0,Gasolina,ambar,56537.0,Tracción delantera,Automática secuencial ,136.0,915.3,5.9,24.0,1984.0,54.0,7,241.0,7.3,4200.0,320.0,Coupe ,1530.0,4673.0,1846.0,1371.0
197,Audi,A5,Sportback 40 TFSI Black line S tronic,190,5.0,Gasolina,ambar,56537.0,Tracción delantera,Automática secuencial ,136.0,915.3,5.9,24.0,1984.0,54.0,7,241.0,7.5,4200.0,320.0,Berlina ,1565.0,4757.0,1843.0,1398.0
198,Audi,A5,Sportback 40 TDI S line quattro S tr...,190,5.0,Diésel,ambar,57653.0,Tracción total,Automática secuencial ,129.0,1125.0,4.8,24.0,1968.0,54.0,7,235.0,7.6,3800.0,400.0,Berlina ,1680.0,4757.0,1843.0,1398.0
199,Audi,A5,Coupé 40 TDI S line quattro S tronic,190,2.0,Diésel,ambar,57653.0,Tracción total,Automática secuencial ,129.0,1208.3,4.8,24.0,1968.0,58.0,7,210.0,7.4,3800.0,400.0,Coupe ,1645.0,4673.0,1846.0,1371.0
200,Audi,A5,Cabrio 40 TDI S tronic,190,2.0,Diésel,ambar,57940.0,Tracción delantera,Automática secuencial ,122.0,888.9,4.5,24.0,1968.0,40.0,7,241.0,8.4,3800.0,400.0,Convertible ,1765.0,4673.0,1846.0,1383.0
