ID#,Marca,Potencia (cv),Puertas,Combustible,CO2,Precio (€),Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
4404,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5804393607242484,Tracción delantera,Manual ,-0.5285401976936044,0.1499696074750815,-0.6950635986740462,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.23743327033477984,0.22575180410154375,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.8341152383401451,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4405,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5789520660436195,Tracción delantera,Automática secuencial ,-0.5285401976936044,0.081674256486417,-0.6443175705814643,24.0,-0.3666317499427992,-0.7637350291113717,0.31814107499722605,-0.26900414994465227,0.30426344367061464,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.7506167762118482,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4406,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.571383388668863,Tracción delantera,Manual ,-0.5285401976936044,0.1499696074750815,-0.6950635986740462,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.23743327033477984,0.22575180410154375,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.8341152383401451,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4407,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.5568740027845045,Tracción delantera,Automática secuencial ,-0.44316751349751143,-0.3680395348613225,-0.2383493458408086,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,0.3624134422527966,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.1472344713212583,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4408,Skoda,-0.9244259772434826,5.0,Combustibles Alternativos,verde,-0.5568079007986988,Tracción delantera,Manual ,-0.8913741055269995,-0.3680395348613225,-0.2383493458408086,24.0,-1.2209919986292688,-0.7637350291113717,-0.3175378495990514,-0.6162838256532491,0.579054182162361,0.00025038812991090825,-1.2385650289018681,Todo Terreno ,-1.1979299661848672,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4409,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.5553867081038755,Tracción delantera,Manual ,-0.5071970266445811,-0.3680395348613225,-0.2383493458408086,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,0.3939843218626691,-0.5201087718046253,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.1472344713212583,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4410,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.5477849797362162,Tracción delantera,Automática secuencial ,-0.44316751349751143,-0.3680395348613225,-0.2383493458408086,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,0.3624134422527966,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.1472344713212583,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4411,Skoda,-0.6479104084371085,5.0,Gasolina,verde,-0.535655265340864,Tracción delantera,Automática secuencial ,-0.5071970266445811,-0.31971502658053463,-0.2890953739333904,24.0,-1.2209919986292688,-0.7637350291113717,0.31814107499722605,-0.23743327033477984,0.14724016453247354,0.5050752713154586,-0.9428209110623769,Todo Terreno ,-1.0875927126581892,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4412,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5303010044905997,Tracción delantera,Automática secuencial ,-0.5285401976936044,0.081674256486417,-0.6443175705814643,24.0,-0.3666317499427992,-0.7637350291113717,0.31814107499722605,-0.26900414994465227,0.30426344367061464,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.7506167762118482,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4413,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5211458794565056,Tracción delantera,Automática secuencial ,-0.5285401976936044,0.081674256486417,-0.6443175705814643,24.0,-0.3666317499427992,-0.7637350291113717,0.31814107499722605,-0.26900414994465227,0.30426344367061464,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.7506167762118482,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4414,Skoda,-0.9244259772434826,5.0,Combustibles Alternativos,verde,-0.5154941596701155,Tracción delantera,Manual ,-0.8913741055269995,-0.3680395348613225,-0.2383493458408086,24.0,-1.2209919986292688,-0.7637350291113717,-0.3175378495990514,-0.6162838256532491,0.579054182162361,0.00025038812991090825,-1.2385650289018681,Todo Terreno ,-1.1979299661848672,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4415,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.5052483518702268,Tracción delantera,Automática secuencial ,-0.44316751349751143,-0.3680395348613225,-0.2383493458408086,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,0.3624134422527966,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.1472344713212583,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4416,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5039263121541121,Tracción delantera,Manual ,-0.5285401976936044,0.1499696074750815,-0.6950635986740462,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.23743327033477984,0.22575180410154375,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.8341152383401451,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4417,Skoda,-0.6479104084371085,5.0,Gasolina,verde,-0.48244316676724874,Tracción delantera,Automática secuencial ,-0.5285401976936044,-0.31971502658053463,-0.2890953739333904,24.0,-1.2209919986292688,-0.7637350291113717,0.31814107499722605,-0.23743327033477984,0.14724016453247354,0.5050752713154586,-0.9428209110623769,Todo Terreno ,-1.0875927126581892,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4418,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.4785762005976133,Tracción delantera,Automática secuencial ,-0.5285401976936044,0.081674256486417,-0.6443175705814643,24.0,-0.3666317499427992,-0.7637350291113717,0.31814107499722605,-0.26900414994465227,0.30426344367061464,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.7506167762118482,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4419,Skoda,-0.9244259772434826,5.0,Combustibles Alternativos,verde,-0.45269727315466873,Tracción delantera,Manual ,-0.8913741055269995,-0.3680395348613225,-0.2383493458408086,24.0,-1.2209919986292688,-0.7637350291113717,-0.3175378495990514,-0.6162838256532491,0.579054182162361,0.00025038812991090825,-1.2385650289018681,Todo Terreno ,-1.1979299661848672,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4420,Skoda,-0.6479104084371085,5.0,Gasolina,verde,-0.419646280251802,Tracción delantera,Automática secuencial ,-0.5285401976936044,-0.31971502658053463,-0.2890953739333904,24.0,-1.2209919986292688,-0.7637350291113717,0.31814107499722605,-0.23743327033477984,0.14724016453247354,0.5050752713154586,-0.9428209110623769,Todo Terreno ,-1.0875927126581892,-0.9066584543002082,-0.8255518553636271,-0.412958801884095
4421,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.5737300091649665,Tracción delantera,Manual ,-0.5071970266445811,-0.10521338268111939,-0.4920794863037185,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.3952876683841421,0.42203090302421997,-1.2618118198339585,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4422,Skoda,-0.658545622621969,5.0,Gasolina,verde,-0.4771550079027901,Tracción delantera,Manual ,-0.44316751349751143,-0.4592643719219934,-0.13685728965564456,24.0,-1.2209919986292688,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,0.38277508323968484,0.5050752713154586,-0.9428209110623769,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4423,Skoda,-0.658545622621969,5.0,Diésel,ambar,-0.4703465033647995,Tracción delantera,Automática secuencial ,-0.27242214510532553,-0.10521338268111939,-0.4920794863037185,24.0,-0.3666317499427992,-0.7637350291113717,0.31814107499722605,-0.3952876683841421,0.42203090302421997,-1.2618118198339585,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4424,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.4358412667742067,Tracción delantera,Manual ,-0.5071970266445811,-0.10521338268111939,-0.4920794863037185,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.3952876683841421,0.42203090302421997,-1.2618118198339585,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4425,Skoda,-0.658545622621969,5.0,Gasolina,verde,-0.42757851854849005,Tracción delantera,Manual ,-0.44316751349751143,-0.4592643719219934,-0.13685728965564456,24.0,-1.2209919986292688,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,0.38277508323968484,0.5050752713154586,-0.9428209110623769,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4426,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.4148869372737892,Tracción delantera,Manual ,-0.33645165825239526,-0.2169021696770217,-0.39058743011855446,24.0,0.16110329515568791,-0.7637350291113717,-0.3175378495990514,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4427,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.358667198346013,Tracción total,Automática secuencial ,-0.1443631188111861,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4428,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.32488908359928326,Tracción delantera,Manual ,-0.33645165825239526,-0.5024112543155539,-0.0861112615630623,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4429,Skoda,-0.658545622621969,5.0,Diésel,verde,-0.3152051426787433,Tracción delantera,Manual ,-0.5071970266445811,-0.10521338268111939,-0.4920794863037185,24.0,-0.3666317499427992,-0.7637350291113717,-0.3175378495990514,-0.3952876683841421,0.42203090302421997,-1.2618118198339585,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4430,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.2951431899867032,Tracción delantera,Manual ,-0.33645165825239526,-0.5024112543155539,-0.0861112615630623,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4431,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.2871117987113066,Tracción delantera,Automática secuencial ,-0.3577948293014185,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4432,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.2786176935352699,Tracción delantera,Manual ,-0.33645165825239526,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4433,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.2768329399185151,Tracción total,Automática secuencial ,-0.1443631188111861,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4434,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.2594481176516072,Tracción delantera,Manual ,-0.27242214510532553,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4435,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.2594481176516072,Tracción delantera,Manual ,-0.20839263195825583,-0.5024112543155539,-0.0861112615630623,24.0,-0.5092628432126606,-0.7637350291113717,-0.3175378495990514,-0.4268585479940145,-0.4808529520200902,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4436,Skoda,-0.28631312615185006,5.0,Diésel,verde,-0.2590184547438699,Tracción delantera,Manual ,-0.3791380003504417,-0.2169021696770217,-0.39058743011855446,24.0,0.16110329515568791,-0.7637350291113717,-0.3175378495990514,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4437,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.2573659050987266,Tracción delantera,Automática secuencial ,-0.3577948293014185,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4438,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.2558455594251947,Tracción total,Automática secuencial ,-0.0803336056641164,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4439,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.25498623360972017,Tracción total,Automática secuencial ,0.005039078531976549,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4440,Skoda,-0.28631312615185006,5.0,Gasolina,verde,-0.24084040864729325,Tracción delantera,Automática secuencial ,-0.3577948293014185,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4441,Skoda,-0.28631312615185006,5.0,Diésel,verde,-0.2292725611312899,Tracción delantera,Manual ,-0.3791380003504417,-0.2169021696770217,-0.39058743011855446,24.0,0.16110329515568791,-0.7637350291113717,-0.3175378495990514,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4442,Skoda,-0.28631312615185006,5.0,Diésel,verde,-0.21109451503471324,Tracción delantera,Manual ,-0.3791380003504417,-0.2169021696770217,-0.39058743011855446,24.0,0.16110329515568791,-0.7637350291113717,-0.3175378495990514,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4443,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.18508338362015717,Tracción delantera,Automática secuencial ,-0.31510848720337203,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4444,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.18508338362015717,Tracción delantera,Automática secuencial ,-0.27242214510532553,-0.5438322614133719,-0.03536523347048049,24.0,-0.5092628432126606,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4445,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.15699003965272046,Tracción delantera,Manual ,-0.29376531615434875,-0.2169021696770217,-0.39058743011855446,24.0,0.16110329515568791,-0.7637350291113717,-0.3175378495990514,-0.1427206315051625,-0.3630854926664849,-1.0093993782411845,0.09228350137584251,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4446,Skoda,0.13909544124257164,5.0,Gasolina,ambar,-0.02643861768639706,Tracción total,Automática secuencial ,0.4105593284634181,-0.5438322614133719,-0.03536523347048049,24.0,0.18392427007886575,-0.7637350291113717,0.31814107499722605,-0.4268585479940145,-0.40234131245102,0.6060402479525682,-0.5731407637630128,Todo Terreno ,-1.0458434815940407,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4447,Skoda,0.13909544124257164,5.0,Diésel,ambar,0.072714361022203,Tracción total,Automática secuencial ,0.005039078531976549,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-0.007873230679971173,0.5358996781350794,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4448,Skoda,0.13909544124257164,5.0,Diésel,ambar,0.072714361022203,Tracción total,Automática secuencial ,-0.058990434615093165,-0.31971502658053463,-0.2890953739333904,24.0,0.16110329515568791,-0.7637350291113717,0.31814107499722605,-0.1427206315051625,-0.3630854926664849,-0.007873230679971173,0.5358996781350794,Todo Terreno ,-0.386802048367126,-0.6149638752918444,-0.35133109176469285,-0.46783745502393204
4449,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.4786753535763219,Tracción delantera,Manual ,-0.12301994776216288,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,-0.3175378495990514,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4450,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.44463283088636923,Tracción delantera,Automática secuencial ,-0.16570628986020935,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4451,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.436006521738721,Tracción delantera,Manual ,-0.10167677671313964,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,-0.3175378495990514,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4452,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.3630629804020943,Tracción delantera,Manual ,-0.10167677671313964,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,-0.3175378495990514,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4453,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.3585680453673044,Tracción delantera,Automática secuencial ,-0.22973580300727905,0.07477075530344743,-0.2890953739333904,24.0,0.16110329515568791,-0.18077256453938337,0.31814107499722605,-0.04800799267554517,0.10798434474793843,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.18277674686518489,0.036694226748117446,0.05373247714273012,0.03704615386256872
4454,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.3533129374957486,Tracción delantera,Manual ,-0.12301994776216288,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,-0.3175378495990514,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4455,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.31870854792644715,Tracción delantera,Automática secuencial ,-0.10167677671313964,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4456,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.3159653155155092,Tracción delantera,Automática secuencial ,-0.18704946090923258,0.07477075530344743,-0.2890953739333904,24.0,0.16110329515568791,-0.18077256453938337,0.31814107499722605,-0.04800799267554517,0.10798434474793843,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.18277674686518489,0.036694226748117446,0.05373247714273012,0.03704615386256872
4457,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.3033067852337113,Tracción delantera,Automática secuencial ,-0.16570628986020935,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4458,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.2546557236806915,Tracción total,Automática secuencial ,-0.12301994776216288,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.2058623907249074,0.14724016453247354,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.4064333418516944,0.036694226748117446,0.05373247714273012,0.03704615386256872
4459,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.2327429153860909,Tracción delantera,Automática secuencial ,-0.22973580300727905,0.17339220077444295,-0.2890953739333904,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.04800799267554517,0.10798434474793843,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.18277674686518489,0.036694226748117446,0.05373247714273012,0.03704615386256872
4460,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.1566595297236918,Tracción delantera,Automática secuencial ,-0.10167677671313964,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4461,Skoda,-0.28631312615185006,5.0,Gasolina,ambar,-0.1413899710025674,Tracción delantera,Automática secuencial ,-0.10167677671313964,-0.5852532685111902,0.4720950474553393,24.0,-0.5092628432126606,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.5050752713154586,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4462,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.12879754270657517,Tracción delantera,Automática secuencial ,-0.18704946090923258,0.17339220077444295,-0.2890953739333904,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.04800799267554517,0.10798434474793843,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.18277674686518489,0.036694226748117446,0.05373247714273012,0.03704615386256872
4463,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.12876449171367232,Tracción total,Automática secuencial ,-0.058990434615093165,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.2058623907249074,0.14724016453247354,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.4064333418516944,0.036694226748117446,0.05373247714273012,0.03704615386256872
4464,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.12876449171367232,Tracción total,Automática secuencial ,-0.12301994776216288,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.2058623907249074,0.14724016453247354,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.4064333418516944,0.036694226748117446,0.05373247714273012,0.03704615386256872
4465,Skoda,-0.28631312615185006,5.0,Diésel,ambar,-0.12152632426794452,Tracción total,Automática secuencial ,-0.058990434615093165,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,-0.2058623907249074,0.14724016453247354,-0.007873230679971173,0.09228350137584251,Todo Terreno ,0.4064333418516944,0.05531302966354493,0.05373247714273012,0.03704615386256872
4466,Skoda,0.13909544124257164,5.0,Gasolina,ambar,-0.11468476873705111,Tracción total,Automática secuencial ,0.49593201265951103,-0.5852532685111902,0.4720950474553393,24.0,0.18392427007886575,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.6060402479525682,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4467,Skoda,0.1497306554274322,5.0,Diésel,ambar,-0.11025593568806698,Tracción total,Automática secuencial ,0.21847078902220893,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,0.29927168303305174,-0.40234131245102,-0.007873230679971173,0.5358996781350794,Todo Terreno ,0.4332721332500756,0.036694226748117446,0.05373247714273012,0.03704615386256872
4468,Skoda,0.1497306554274322,5.0,Diésel,ambar,-0.0870210876773517,Tracción total,Automática secuencial ,0.21847078902220893,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,0.29927168303305174,-0.40234131245102,-0.007873230679971173,0.5358996781350794,Todo Terreno ,0.4332721332500756,0.05531302966354493,0.05373247714273012,0.03704615386256872
4469,Skoda,0.13909544124257164,5.0,Gasolina,ambar,-0.08212954072772742,Tracción total,Automática secuencial ,0.49593201265951103,-0.5852532685111902,0.4720950474553393,24.0,0.18392427007886575,-0.18077256453938337,0.31814107499722605,-0.016437113065672724,0.06872852496340333,0.6060402479525682,-0.5731407637630128,Todo Terreno ,-0.19893050857845804,0.036694226748117446,0.05373247714273012,-0.021491076153257453
4470,Skoda,0.1497306554274322,5.0,Diésel,ambar,-0.07624646399101716,Tracción total,Automática secuencial ,0.21847078902220893,-0.19002782578617575,0.06612682271468356,24.0,0.16110329515568791,-0.03503194839638631,0.31814107499722605,0.29927168303305174,-0.40234131245102,-0.007873230679971173,0.5358996781350794,Todo Terreno ,0.4332721332500756,0.036694226748117446,0.05373247714273012,0.03704615386256872
