ID#,BRAND,MODEL,VERSION1,POTENCIA1 (cv),PUERTAS,COMBUSTIBLE,CO2,PRECIO,Tracción,Transmisión,Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Carrocería,Peso (kg),Largo (mm),Ancho (mm),Alto (mm)
106,Audi,Audi - A3,A3 35 TFSI S line,150,4,Gasolina,verde,"33,079 €",Tracción delantera ,Manual ,113,1020.4,4.9,24,1498,50,6,232,8.4,5000,250,Berlina ,1360,4495,1816,1425
107,Audi,Audi - A3,A3 Sportback 30TDI S line,116,5,Diesel,verde,"33,119 €",Tracción delantera ,Manual ,96,1388.9,3.6,24,1968,50,6,206,10.1,2750,300,Berlina ,1420,4343,1816,1449
108,Audi,Audi - A3,A3 Sportback 35 TFSI Genuine,150,5,Gasolina,verde,"33,179 €",Tracción delantera ,Manual ,115,1020.4,4.9,24,1498,50,6,224,8.4,5000,250,Berlina ,1355,4343,1816,1449
109,Audi,Audi - A3,A3 Sportback 35TDI S tronic,150,5,Diesel,verde,"33,249 €",Tracción delantera ,Automática secuencial ,98,1351.4,3.7,24,1968,50,7,224,8.4,3000,360,Berlina ,1485,4343,1816,1449
110,Audi,Audi - A3,A3 Sportback 35 TFSI Black line,150,5,Gasolina,verde,"33,329 €",Tracción delantera ,Manual ,115,1020.4,4.9,24,1498,50,6,224,8.4,5000,250,Berlina ,1355,4343,1816,1449
111,Audi,Audi - A3,A3 35 TFSI Advanced S tronic,150,4,Gasolina,verde,"33,909 €",Tracción delantera ,Automática secuencial ,109,1041.7,4.8,24,1498,50,7,232,8.4,5000,250,Berlina ,1395,4495,1816,1425
112,Audi,Audi - A3,A3 30TDI S line,116,4,Diesel,verde,"34,019 €",Tracción delantera ,Manual ,95,1250,3.6,24,1968,45,6,210,10.1,2750,300,Berlina ,1425,4495,1816,1425
113,Audi,Audi - A3,A3 35 TFSI Genuine,150,4,Gasolina,verde,"34,079 €",Tracción delantera ,Manual ,113,1020.4,4.9,24,1498,50,6,232,8.4,5000,250,Berlina ,1360,4495,1816,1425
114,Audi,Audi - A3,A3 Sportback 30TDI Genuine,116,5,Diesel,verde,"34,119 €",Tracción delantera ,Manual ,96,1388.9,3.6,24,1968,50,6,206,10.1,2750,300,Berlina ,1420,4343,1816,1449
115,Audi,Audi - A3,A3 35TDI S tronic,150,4,Diesel,verde,"34,149 €",Tracción delantera ,Automática secuencial ,96,1388.9,3.6,24,1968,50,7,232,8.4,3000,360,Berlina ,1490,4495,1816,1425
116,Audi,Audi - A3,A3 35 TFSI Black line,150,4,Gasolina,verde,"34,229 €",Tracción delantera ,Manual ,113,1020.4,4.9,24,1498,50,6,232,8.4,5000,250,Berlina ,1360,4495,1816,1425
117,Audi,Audi - A3,A3 Sportback 30TDI Black line,116,5,Diesel,verde,"34,269 €",Tracción delantera ,Manual ,96,1388.9,3.6,24,1968,50,6,206,10.1,2750,300,Berlina ,1420,4343,1816,1449
118,Audi,Audi - A3,A3 Sportback 35 TFSI S line S tronic,150,5,Gasolina,verde,"34,359 €",Tracción delantera ,Automática secuencial ,114,1041.7,4.8,24,1498,50,7,224,8.4,5000,250,Berlina ,1395,4343,1816,1449
119,Audi,Audi - A3,A3 30TDI Black line,116,4,Diesel,verde,"35,169 €",Tracción delantera ,Manual ,95,1250,3.6,24,1968,45,6,210,10.1,2750,300,Berlina ,1425,4495,1816,1425
120,Audi,Audi - A3,A3 Sportback 35TDI Advanced S tronic,150,5,Diesel,verde,"35,249 €",Tracción delantera ,Automática secuencial ,100,1315.8,3.8,24,1968,50,7,224,8.4,3000,360,Berlina ,1485,4343,1816,1449
121,Audi,Audi - A3,A3 35 TFSI S line S tronic,150,4,Gasolina,verde,"35,259 €",Tracción delantera ,Automática secuencial ,112,1041.7,4.8,24,1498,50,7,232,8.4,5000,250,Berlina ,1395,4495,1816,1425
122,Audi,Audi - A3,A3 Sportback 35 TFSI Genuine S tronic,150,5,Gasolina,verde,"35,359 €",Tracción delantera ,Automática secuencial ,114,1041.7,4.8,24,1498,50,7,224,8.4,5000,250,Berlina ,1395,4343,1816,1449
123,Audi,Audi - A3,A3 Sportback 35 TFSI Black line S tronic,150,5,Gasolina,verde,"35,509 €",Tracción delantera ,Automática secuencial ,114,1041.7,4.8,24,1498,50,7,224,8.4,5000,250,Berlina ,1395,4343,1816,1449
124,Audi,Audi - A3,A3 35TDI Advanced S tronic,150,4,Diesel,verde,"36,149 €",Tracción delantera ,Automática secuencial ,98,1351.4,3.7,24,1968,50,7,232,8.4,3000,360,Berlina ,1490,4495,1816,1425
125,Audi,Audi - A4,A4 35 TFSI Advanced 110kW,150,4,Gasolina,ambar,"37,800 €",Tracción delantera ,Manual ,128,947.4,5.7,24,1984,54,6,224,8.6,3900,270,Berlina ,1490,4762,1847,1428
126,Audi,Audi - A4,A4 Avant 35 TFSI Advanced 110kW,150,5,Gasolina,ambar,"39,810 €",Tracción delantera ,Manual ,129,947.4,5.7,24,1984,54,6,219,8.9,3900,270,Stationwagon ,1540,4762,1847,1435
127,Audi,Audi - A4,A4 35 TFSI S line 110kW,150,4,Gasolina,ambar,"40,200 €",Tracción delantera ,Manual ,129,947.4,5.7,24,1984,54,6,224,8.6,3900,270,Berlina ,1490,4762,1847,1428
128,Audi,Audi - A4,A4 35 TFSI Advanced S tronic 110kW,150,4,Gasolina,ambar,"40,380 €",Tracción delantera ,Automática secuencial ,126,981.8,5.5,24,1984,54,7,210,8.9,3900,270,Berlina ,1515,4762,1847,1428
129,Audi,Audi - A4,A4 30 TDI Advanced S tronic 100kW,136,4,Diesel,verde,"40,909 €",Tracción delantera ,Automática secuencial ,101,1350,4,24,1968,54,7,214,9.5,3000,320,Berlina ,1565,4762,1847,1428
130,Audi,Audi - A4,A4 Avant 35 TFSI S line 110kW,150,5,Gasolina,ambar,"42,210 €",Tracción delantera ,Manual ,130,947.4,5.7,24,1984,54,6,219,8.9,3900,270,Stationwagon ,1540,4762,1847,1435
131,Audi,Audi - A4,A4 35 TDI Advanced S tronic 120kW,163,4,Diesel,verde,"42,309 €",Tracción delantera ,Automática secuencial ,98,1384.6,3.9,24,1968,54,7,228,8.2,3250,380,Berlina ,1570,4762,1847,1428
132,Audi,Audi - A4,A4 Avant 35 TFSI Advanced S tronic 110kW,150,5,Gasolina,ambar,"42,390 €",Tracción delantera ,Automática secuencial ,127,947.4,5.7,24,1984,54,7,210,9.2,3900,270,Stationwagon ,1575,4762,1847,1435
133,Audi,Audi - A4,A4 35 TFSI S line S tronic 110kW,150,4,Gasolina,ambar,"42,780 €",Tracción delantera ,Automática secuencial ,127,981.8,5.5,24,1984,54,7,210,8.9,3900,270,Berlina ,1515,4762,1847,1428
134,Audi,Audi - A4,A4 Avant 30 TDI Advanced S tronic 100kW,136,5,Diesel,verde,"42,849 €",Tracción delantera ,Automática secuencial ,104,1350,4,24,1968,54,7,211,9.8,3000,320,Stationwagon ,1610,4762,1847,1435
135,Audi,Audi - A4,A4 30 TDI S line S tronic 100kW,136,4,Diesel,verde,"43,309 €",Tracción delantera ,Automática secuencial ,102,1350,4,24,1968,54,7,214,9.5,3000,320,Berlina ,1565,4762,1847,1428
136,Audi,Audi - A4,A4 40 TFSI Advanced S tronic 140kW,190,4,Gasolina,ambar,"43,400 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,210,7.3,4200,320,Berlina ,1530,4762,1847,1428
137,Audi,Audi - A4,A4 40 TDI Advanced S tronic 140kW,190,4,Diesel,verde,"43,709 €",Tracción delantera ,Automática secuencial ,110,1285.7,4.2,24,1968,54,7,241,7.7,3800,400,Berlina ,1565,4762,1847,1428
138,Audi,Audi - A4,A4 Avant 35 TFSI Black line 110kW,150,5,Gasolina,ambar,"43,755 €",Tracción delantera ,Manual ,139,947.4,5.7,24,1984,54,6,219,8.9,3900,270,Stationwagon ,1540,4762,1847,1435
139,Audi,Audi - A4,A4 Avant 35 TDI Advanced S tronic 120kW,163,5,Diesel,verde,"44,249 €",Tracción delantera ,Automática secuencial ,101,1384.6,3.9,24,1968,54,7,223,8.5,3000,380,Stationwagon ,1615,4762,1847,1435
140,Audi,Audi - A4,A4 35 TDI S line S tronic 120kW,163,4,Diesel,verde,"44,709 €",Tracción delantera ,Automática secuencial ,98,1384.6,3.9,24,1968,54,7,228,8.2,3250,380,Berlina ,1570,4762,1847,1428
141,Audi,Audi - A4,A4 Avant 35 TFSI S line S tronic 110kW,150,5,Gasolina,ambar,"44,790 €",Tracción delantera ,Automática secuencial ,128,947.4,5.7,24,1984,54,7,210,9.2,3900,270,Stationwagon ,1575,4762,1847,1435
142,Audi,Audi - A4,A4 Avant 30 TDI S line S tronic 100kW,136,5,Diesel,verde,"45,249 €",Tracción delantera ,Automática secuencial ,104,1350,4,24,1968,54,7,211,9.8,3000,320,Stationwagon ,1610,4762,1847,1435
143,Audi,Audi - A4,A4 Avant 40 TFSI Advanced S tronic 140kW,190,5,Gasolina,ambar,"45,410 €",Tracción delantera ,Automática secuencial ,133,915.3,5.9,24,1984,54,7,210,7.5,4200,320,Stationwagon ,1585,4762,1847,1435
144,Audi,Audi - A4,A4 Avant 40 TDI Advanced S tronic 140kW,190,5,Diesel,verde,"45,649 €",Tracción delantera ,Automática secuencial ,111,1255.8,4.3,24,1968,54,7,231,7.9,3800,400,Stationwagon ,1615,4762,1847,1435
145,Audi,Audi - A4,A4 40 TFSI S line S tronic 140kW,190,4,Gasolina,ambar,"45,800 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,210,7.3,4200,320,Berlina ,1530,4762,1847,1428
146,Audi,Audi - A4,A4 40 TDI S line S tronic 140kW,190,4,Diesel,verde,"46,109 €",Tracción delantera ,Automática secuencial ,110,1285.7,4.2,24,1968,54,7,241,7.7,3800,400,Berlina ,1565,4762,1847,1428
147,Audi,Audi - A4,A4 40 TDI Advanced S tronic quattro 140kW,190,4,Diesel,ambar,"46,280 €",Tracción total permanente ,Automática secuencial ,133,1102,4.9,24,1968,54,7,235,7.4,3800,400,Berlina ,1660,4762,1847,1428
148,Audi,Audi - A4,A4 Avant 35 TFSI Black line S tronic 110kW,150,5,Gasolina,ambar,"46,335 €",Tracción delantera ,Automática secuencial ,138,947.4,5.7,24,1984,54,7,210,9.2,3900,270,Stationwagon ,1575,4762,1847,1435
149,Audi,Audi - A4,A4 Avant 35 TDI S line S tronic 120kW,163,5,Diesel,verde,"46,649 €",Tracción delantera ,Automática secuencial ,101,1384.6,3.9,24,1968,54,7,223,8.5,3000,380,Stationwagon ,1615,4762,1847,1435
150,Audi,Audi - A4,A4 Avant 30 TDI Black line S tronic 100kW,136,5,Diesel,verde,"46,735 €",Tracción delantera ,Automática secuencial ,111,1350,4,24,1968,54,7,211,9.8,3000,320,Stationwagon ,1610,4762,1847,1435
151,Audi,Audi - A4,A4 Avant 40 TFSI S line S tronic 140kW,190,5,Gasolina,ambar,"47,816 €",Tracción delantera ,Automática secuencial ,134,915.3,5.9,24,1984,54,7,210,7.5,4200,320,Stationwagon ,1585,4762,1847,1435
152,Audi,Audi - A4,A4 Avant 40 TDI S line S tronic 140kW,190,5,Diesel,verde,"48,049 €",Tracción delantera ,Automática secuencial ,112,1255.8,4.3,24,1968,54,7,231,7.9,3800,400,Stationwagon ,1615,4762,1847,1435
153,Audi,Audi - A4,A4 Avant 35 TDI Black line S tronic 120kW,163,5,Diesel,verde,"48,135 €",Tracción delantera ,Automática secuencial ,108,1384.6,3.9,24,1968,54,7,223,8.5,3000,380,Stationwagon ,1615,4762,1847,1435
154,Audi,Audi - A4,A4 Avant 40 TDI Advanced quattro S tron...,190,5,Diesel,ambar,"48,323 €",Tracción total permanente ,Automática secuencial ,131,1080,5,24,1968,54,7,210,7.6,3000,400,Stationwagon ,1700,4762,1847,1435
155,Audi,Audi - A4,A4 40 TDI S line S tronic quattro 140kW,190,4,Diesel,ambar,"48,713 €",Tracción total permanente ,Automática secuencial ,130,1102,4.9,24,1968,54,7,235,7.4,3800,400,Berlina ,1660,4762,1847,1428
156,Audi,Audi - A4,A4 Avant 40 TFSI Black line S tronic 140kW,190,5,Gasolina,ambar,"49,361 €",Tracción delantera ,Automática secuencial ,138,915.3,5.9,24,1984,54,7,210,7.5,4200,320,Stationwagon ,1585,4762,1847,1435
157,Audi,Audi - A4,A4 Avant 40 TDI Black line S tronic 140kW,190,5,Diesel,verde,"49,562 €",Tracción delantera ,Automática secuencial ,120,1255.8,4.3,24,1968,54,7,231,7.9,3800,400,Stationwagon ,1615,4762,1847,1435
158,Audi,Audi - A4,A4 Avant 40 TDI S line quattro S tronic...,190,5,Diesel,ambar,"50,723 €",Tracción total permanente ,Automática secuencial ,131,1080,5,24,1968,54,7,210,7.6,3000,400,Stationwagon ,1700,4762,1847,1435
159,Audi,Audi - A4,A4 45 TFSI Advanced quattro-ultra S tro...,245,4,Gasolina,ambar,"51,133 €",Tracción total permanente ,Automática secuencial ,146,892.3,6.5,24,1984,58,7,250,5.8,5000,370,Berlina ,1620,4762,1847,1428
160,Audi,Audi - A4,A4 Avant 40 TDI Black line quattro S tr...,190,5,Diesel,ambar,"52,268 €",Tracción total permanente ,Automática secuencial ,139,1080,5,24,1968,54,7,210,7.6,3000,400,Stationwagon ,1700,4762,1847,1435
161,Audi,Audi - A4,A4 Avant 45 TFSI Advanced quattro-ultra...,245,5,Gasolina,ambar,"53,143 €",Tracción total permanente ,Automática secuencial ,148,878.8,6.6,24,1984,58,7,250,6,5000,370,Stationwagon ,1665,4762,1847,1435
162,Audi,Audi - A4,A4 45 TFSI S line quattro-ultra S troni...,245,4,Gasolina,ambar,"53,533 €",Tracción total permanente ,Automática secuencial ,153,852.9,6.8,24,1984,58,7,250,5.8,5000,370,Berlina ,1620,4762,1847,1428
163,Audi,Audi - A4,A4 Avant 45 TFSI S line quattro-ultra S...,245,5,Gasolina,ambar,"55,543 €",Tracción total permanente ,Automática secuencial ,155,852.9,6.8,24,1984,58,7,250,6,5000,370,Stationwagon ,1665,4762,1847,1435
164,Audi,Audi - A4,A4 Avant 45 TFSI Black line quattro-ult...,245,5,Gasolina,ambar,"57,088 €",Tracción total permanente ,Automática secuencial ,157,852.9,6.8,24,1984,58,7,250,6,5000,370,Stationwagon ,1665,4762,1847,1435
165,Audi,Audi - A4 Allroad,A4 Allroad 40 TDI quattro S-Tronic 140kW,190,5,Diesel,ambar,"50,333 €",Todo terreno tracción total permanente ,Automática secuencial ,136,1115.4,5.2,24,1968,58,7,220,7.9,3800,400,Todo Terreno ,1720,4762,1847,1493
166,Audi,Audi - A4 Allroad,A4 Allroad 45 TFSI quattro-ultra S tronic,245,5,Gasolina,ambar,"55,153 €",Todo terreno tracción total permanente ,Automática secuencial ,154,878.8,6.6,24,1984,58,7,247,6.1,5000,370,Todo Terreno ,1690,4762,1847,1493
167,Audi,Audi - A4 Allroad,A4 Allroad 45 TDI quattro tiptronic 170kW,231,5,Diesel,rojo,"59,955 €",Todo terreno tracción total permanente ,Automática secuencial ,161,950.8,6.1,24,2967,58,8,241,6.2,3250,500,Todo Terreno ,1830,4762,1847,1493
168,Audi,Audi - A5,A5 Coupé 35 TDI S tronic,163,2,Diesel,verde,"47,899 €",Tracción delantera ,Automática secuencial ,98,1081.1,3.7,24,1968,40,7,210,8.2,3250,380,Coupe ,1565,4673,1846,1371
169,Audi,Audi - A5,A5 Sportback 35 TDI S tronic,163,5,Diesel,verde,"47,899 €",Tracción delantera ,Automática secuencial ,98,1459.5,3.7,24,1968,54,7,226,8.4,3250,380,Berlina ,1600,4757,1843,1398
170,Audi,Audi - A5,A5 Coupé 40 TFSI S tronic,190,2,Gasolina,ambar,"47,900 €",Tracción delantera ,Automática secuencial ,131,931,5.8,24,1984,54,7,241,7.3,4200,320,Coupe ,1530,4673,1846,1371
171,Audi,Audi - A5,A5 Sportback 40 TFSI S tronic,190,5,Gasolina,ambar,"47,900 €",Tracción delantera ,Automática secuencial ,131,931,5.8,24,1984,54,7,241,7.5,4200,320,Berlina ,1565,4757,1843,1398
172,Audi,Audi - A5,A5 Sportback 40 TDI S tronic,190,5,Diesel,verde,"50,099 €",Tracción delantera ,Automática secuencial ,109,1285.7,4.2,24,1968,54,7,241,7.9,3800,400,Berlina ,1595,4757,1843,1398
173,Audi,Audi - A5,A5 Coupé 40 TDI S tronic,190,2,Diesel,verde,"50,099 €",Tracción delantera ,Automática secuencial ,109,952.4,4.2,24,1968,40,7,210,7.7,3800,400,Coupe ,1565,4673,1846,1371
174,Audi,Audi - A5,A5 Sportback 35 TDI Advanced S tronic,163,5,Diesel,verde,"50,899 €",Tracción delantera ,Automática secuencial ,99,1459.5,3.7,24,1968,54,7,226,8.4,3250,380,Berlina ,1600,4757,1843,1398
175,Audi,Audi - A5,A5 Coupé 35 TDI Advanced S tronic,163,2,Diesel,verde,"50,899 €",Tracción delantera ,Automática secuencial ,98,1081.1,3.7,24,1968,40,7,210,8.2,3250,380,Coupe ,1565,4673,1846,1371
176,Audi,Audi - A5,A5 Coupé 40 TFSI Advanced S tronic,190,2,Gasolina,ambar,"50,900 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,241,7.3,4200,320,Coupe ,1530,4673,1846,1371
177,Audi,Audi - A5,A5 Sportback 40 TFSI Advanced S tronic,190,5,Gasolina,ambar,"50,900 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,241,7.5,4200,320,Berlina ,1565,4757,1843,1398
178,Audi,Audi - A5,A5 Coupé 40 TDI quattro S tronic,190,2,Diesel,ambar,"52,653 €",Tracción total permanente ,Automática secuencial ,128,1208.3,4.8,24,1968,58,7,210,7.4,3800,400,Coupe ,1645,4673,1846,1371
179,Audi,Audi - A5,A5 Sportback 40 TDI quattro S tronic,190,5,Diesel,ambar,"52,653 €",Tracción total permanente ,Automática secuencial ,128,1125,4.8,24,1968,54,7,235,7.6,3800,400,Berlina ,1680,4757,1843,1398
180,Audi,Audi - A5,A5 Sportback 35 TDI S line S tronic,163,5,Diesel,verde,"52,899 €",Tracción delantera ,Automática secuencial ,99,1459.5,3.7,24,1968,54,7,226,8.4,3250,380,Berlina ,1600,4757,1843,1398
181,Audi,Audi - A5,A5 Coupé 35 TDI S line S tronic,163,2,Diesel,verde,"52,899 €",Tracción delantera ,Automática secuencial ,98,1081.1,3.7,24,1968,40,7,210,8.2,3250,380,Coupe ,1565,4673,1846,1371
182,Audi,Audi - A5,A5 Coupé 40 TFSI S line S tronic,190,2,Gasolina,ambar,"52,900 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,241,7.3,4200,320,Coupe ,1530,4673,1846,1371
183,Audi,Audi - A5,A5 Sportback 40 TFSI S line S tronic,190,5,Gasolina,ambar,"52,900 €",Tracción delantera ,Automática secuencial ,132,931,5.8,24,1984,54,7,241,7.5,4200,320,Berlina ,1565,4757,1843,1398
184,Audi,Audi - A5,A5 Coupé 40 TDI Advanced S tronic,190,2,Diesel,verde,"53,099 €",Tracción delantera ,Automática secuencial ,110,952.4,4.2,24,1968,40,7,210,7.7,3800,400,Coupe ,1565,4673,1846,1371
185,Audi,Audi - A5,A5 Sportback 40 TDI Advanced S tronic,190,5,Diesel,verde,"53,099 €",Tracción delantera ,Automática secuencial ,110,1285.7,4.2,24,1968,54,7,241,7.9,3800,400,Berlina ,1595,4757,1843,1398
186,Audi,Audi - A5,A5 Sportback 40 TDI S line S tronic,190,5,Diesel,verde,"55,099 €",Tracción delantera ,Automática secuencial ,110,1285.7,4.2,24,1968,54,7,241,7.9,3800,400,Berlina ,1595,4757,1843,1398
187,Audi,Audi - A5,A5 Coupé 40 TDI S line S tronic,190,2,Diesel,verde,"55,099 €",Tracción delantera ,Automática secuencial ,110,952.4,4.2,24,1968,40,7,210,7.7,3800,400,Coupe ,1565,4673,1846,1371
188,Audi,Audi - A5,A5 Sportback 40 TDI Advanced quattro S ...,190,5,Diesel,ambar,"55,653 €",Tracción total permanente ,Automática secuencial ,129,1125,4.8,24,1968,54,7,235,7.6,3800,400,Berlina ,1680,4757,1843,1398
189,Audi,Audi - A5,A5 Coupé 40 TDI Advanced quattro S tronic,190,2,Diesel,ambar,"55,653 €",Tracción total permanente ,Automática secuencial ,129,1208.3,4.8,24,1968,58,7,210,7.4,3800,400,Coupe ,1645,4673,1846,1371
190,Audi,Audi - A5,A5 Coupé 45 TFSI quattro S tronic,245,2,Gasolina,ambar,"55,733 €",Tracción total permanente ,Automática secuencial ,145,906.3,6.4,24,1984,58,7,250,5.8,5000,370,Coupe ,1605,4673,1846,1371
191,Audi,Audi - A5,A5 Sportback 45 TFSI quattro S tronic,245,5,Gasolina,ambar,"55,733 €",Tracción total permanente ,Automática secuencial ,144,857.1,6.3,24,1984,54,7,250,6,5000,370,Berlina ,1645,4757,1843,1398
192,Audi,Audi - A5,A5 Cabrio 35 TDI S tronic,163,2,Diesel,verde,"55,749 €",Tracción delantera ,Automática secuencial ,111,1000,4,24,1968,40,7,222,9,3250,380,Convertible ,1760,4673,1846,1383
193,Audi,Audi - A5,A5 Cabrio 40 TFSI S tronic,190,2,Gasolina,ambar,"55,750 €",Tracción delantera ,Automática secuencial ,135,915.3,5.9,24,1984,54,7,237,7.9,4200,320,Convertible ,1730,4673,1846,1383
194,Audi,Audi - A5,A5 Coupé 35 TDI Black line S tronic,163,2,Diesel,verde,"56,399 €",Tracción delantera ,Automática secuencial ,107,975.6,4.1,24,1968,40,7,210,8.2,3250,380,Coupe ,1565,4673,1846,1371
195,Audi,Audi - A5,A5 Sportback 35 TDI Black line S tronic,163,5,Diesel,verde,"56,399 €",Tracción delantera ,Automática secuencial ,107,1317.1,4.1,24,1968,54,7,226,8.4,3250,380,Berlina ,1600,4757,1843,1398
196,Audi,Audi - A5,A5 Coupé 40 TFSI Black line S tronic,190,2,Gasolina,ambar,"56,537 €",Tracción delantera ,Automática secuencial ,136,915.3,5.9,24,1984,54,7,241,7.3,4200,320,Coupe ,1530,4673,1846,1371
197,Audi,Audi - A5,A5 Sportback 40 TFSI Black line S tronic,190,5,Gasolina,ambar,"56,537 €",Tracción delantera ,Automática secuencial ,136,915.3,5.9,24,1984,54,7,241,7.5,4200,320,Berlina ,1565,4757,1843,1398
198,Audi,Audi - A5,A5 Sportback 40 TDI S line quattro S tr...,190,5,Diesel,ambar,"57,653 €",Tracción total permanente ,Automática secuencial ,129,1125,4.8,24,1968,54,7,235,7.6,3800,400,Berlina ,1680,4757,1843,1398
199,Audi,Audi - A5,A5 Coupé 40 TDI S line quattro S tronic,190,2,Diesel,ambar,"57,653 €",Tracción total permanente ,Automática secuencial ,129,1208.3,4.8,24,1968,58,7,210,7.4,3800,400,Coupe ,1645,4673,1846,1371
200,Audi,Audi - A5,A5 Cabrio 40 TDI S tronic,190,2,Diesel,ambar,"57,940 €",Tracción delantera ,Automática secuencial ,122,888.9,4.5,24,1968,40,7,241,8.4,3800,400,Convertible ,1765,4673,1846,1383
201,Audi,Audi - A5,A5 Coupé 40 TDI Black line S tronic,190,2,Diesel,verde,"58,599 €",Tracción delantera ,Automática secuencial ,118,888.9,4.5,24,1968,40,7,210,7.7,3800,400,Coupe ,1565,4673,1846,1371
202,Audi,Audi - A5,A5 Sportback 40 TDI Black line S tronic,190,5,Diesel,verde,"58,599 €",Tracción delantera ,Automática secuencial ,118,1200,4.5,24,1968,54,7,241,7.9,3800,400,Berlina ,1595,4757,1843,1398
203,Audi,Audi - A5,A5 Coupé 45 TFSI Advanced quattro S tr...,245,2,Gasolina,ambar,"58,733 €",Tracción total permanente ,Automática secuencial ,150,906.3,6.4,24,1984,58,7,250,5.8,5000,370,Coupe ,1605,4673,1846,1371
204,Audi,Audi - A5,A5 Sportback 45 TFSI Advanced quattro S...,245,5,Gasolina,ambar,"58,733 €",Tracción total permanente ,Automática secuencial ,150,857.1,6.3,24,1984,54,7,250,6,5000,370,Berlina ,1645,4757,1843,1398
205,Audi,Audi - A5,A5 Cabrio 35 TDI Advanced S tronic,163,2,Diesel,verde,"58,749 €",Tracción delantera ,Automática secuencial ,117,888.9,4.5,24,1968,40,7,222,9,3250,380,Convertible ,1760,4673,1846,1383
206,Audi,Audi - A5,A5 Cabrio 40 TFSI Advanced S tronic,190,2,Gasolina,ambar,"58,750 €",Tracción delantera ,Automática secuencial ,139,871,6.2,24,1984,54,7,237,7.9,4200,320,Convertible ,1730,4673,1846,1383
207,Audi,Audi - A5,A5 Cabrio 40 TDI quattro S tronic,190,2,Diesel,ambar,"60,503 €",Tracción total permanente ,Automática secuencial ,137,1160,5,24,1968,58,7,233,8,3800,400,Convertible ,1835,4673,1846,1383
208,Audi,Audi - A6,A6 35 TDI S tronic,163,4,Diesel,verde,"51,800 €",Tracción delantera ,Automática secuencial ,108,1536.6,4.1,24,1968,63,7,224,9.3,3250,370,Berlina ,1720,4939,1886,1457
209,Audi,Audi - A6,A6 40 TDI S tronic,204,4,Diesel,verde,"54,070 €",Tracción delantera ,Automática secuencial ,114,1400,4.5,24,1968,63,7,246,8.1,3750,400,Berlina ,1720,4939,1886,1457
210,Audi,Audi - A6,A6 Avant 35 TDI S tronic,163,5,Diesel,verde,"54,700 €",Tracción delantera ,Automática secuencial ,112,1465.1,4.3,24,1968,63,7,219,9.5,3250,370,Stationwagon ,1785,4939,1886,1470
211,Audi,Audi - A6,A6 35 TDI S tronic Design,163,4,Diesel,verde,"54,800 €",Tracción delantera ,Automática secuencial ,107,1536.6,4.1,24,1968,63,7,224,9.3,3250,370,Berlina ,1720,4939,1886,1457
212,Audi,Audi - A6,A6 35 TDI S tronic Sport,163,4,Diesel,verde,"54,800 €",Tracción delantera ,Automática secuencial ,107,1536.6,4.1,24,1968,63,7,224,9.3,3250,370,Berlina ,1720,4939,1886,1457
213,Audi,Audi - A6,A6 Avant 40 TDI S tronic,204,5,Diesel,verde,"56,970 €",Tracción delantera ,Automática secuencial ,118,1400,4.5,24,1968,63,7,241,8.3,3750,400,Stationwagon ,1785,4939,1886,1470
214,Audi,Audi - A6,A6 40 TDI S tronic Sport,204,4,Diesel,verde,"57,070 €",Tracción delantera ,Automática secuencial ,113,1400,4.5,24,1968,63,7,246,8.1,3750,400,Berlina ,1720,4939,1886,1457
215,Audi,Audi - A6,A6 40 TDI S tronic Design,204,4,Diesel,verde,"57,070 €",Tracción delantera ,Automática secuencial ,113,1400,4.5,24,1968,63,7,246,8.1,3750,400,Berlina ,1720,4939,1886,1457
216,Audi,Audi - A6,A6 40 TDI quattro-ultra S tronic,204,4,Diesel,verde,"57,261 €",Tracción total permanente ,Automática secuencial ,118,1431.8,4.4,24,1968,63,7,246,7.6,3750,400,Berlina ,1780,4939,1886,1457
217,Audi,Audi - A6,A6 Avant 35 TDI S tronic Design,163,5,Diesel,verde,"57,700 €",Tracción delantera ,Automática secuencial ,112,1465.1,4.3,24,1968,63,7,219,9.5,3250,370,Stationwagon ,1785,4939,1886,1470
218,Audi,Audi - A6,A6 Avant 35 TDI S tronic Sport,163,5,Diesel,verde,"57,700 €",Tracción delantera ,Automática secuencial ,112,1465.1,4.3,24,1968,63,7,219,9.5,3250,370,Stationwagon ,1785,4939,1886,1470
219,Audi,Audi - A6,A6 Avant 40 TDI Design S tronic,204,5,Diesel,verde,"59,970 €",Tracción delantera ,Automática secuencial ,118,1400,4.5,24,1968,63,7,241,8.3,3750,400,Stationwagon ,1785,4939,1886,1470
