ID#,Potencia (cv),Puertas,Precio (€),Emisiones CO2 (gr/km),Autonomía (km),Consumo (l/100km),Garantía (meses),Motor (cc),Capacidad depósito (lts),N° marchas,Velocidad Máxima (km/h),Aceleración (0-100 km) (s),Revoluciones Potencia Máxima (rpm),Par motor (Nm),Peso (kg),Largo (mm),Ancho (mm),Alto (mm),Marca_Alfa Romeo,Marca_Audi,Marca_Bmw,Marca_Citroen,Marca_Cupra,Marca_Dacia,Marca_Ds,Marca_Fiat,Marca_Ford,Marca_Honda,Marca_Hyundai,Marca_Jaguar,Marca_Jeep,Marca_Kia,Marca_Land Rover,Marca_Lexus,Marca_Mazda,Marca_Mercedes,Marca_Mini,Marca_Mitsubishi,Marca_Morgan,Marca_Nissan,Marca_Opel,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_Seat,Marca_Skoda,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Combustible_Diésel,Combustible_Gasolina,Combustible_Híbrido,CO2_gris,CO2_rojo,CO2_verde,Tracción_Tracción total,Tracción_Tracción trasera,Transmisión_Automática continua ,"Transmisión_Automática continua, secuencial ",Transmisión_Automática secuencial ,Transmisión_Manual ,Transmisión_Manual automatizada ,Transmisión_Manual con subgrupos ,Carrocería_Bus ,Carrocería_Chasis ,Carrocería_Chasis Doble Cabina ,Carrocería_Combi ,Carrocería_Convertible ,Carrocería_Coupe ,Carrocería_Furgon ,Carrocería_Monovolumen ,Carrocería_Pick-Up ,Carrocería_Pick-Up Doble Cabina ,Carrocería_Roadster ,Carrocería_Stationwagon ,Carrocería_Todo Terreno 
1193,120,5.0,18258.0,93.0,1270.3,3.7,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1194,125,5.0,18338.0,117.0,896.6,5.8,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,1241.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1195,125,5.0,18838.0,117.0,896.6,5.8,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,1241.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1196,120,5.0,19027.0,97.0,1236.8,3.8,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1197,120,5.0,19117.0,93.0,1236.8,3.8,24.0,1498.0,47.0,6,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1198,125,5.0,19138.0,117.0,866.7,6.0,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,1241.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1199,120,5.0,19538.0,104.0,1044.4,4.5,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,124,5.0,19754.0,97.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,120,5.0,20121.0,101.0,1044.4,4.5,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1202,125,5.0,20218.0,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,125,5.0,20248.0,117.0,866.7,6.0,24.0,999.0,52.0,8,193.0,11.4,6000.0,170.0,1241.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1204,120,5.0,20251.0,104.0,1021.7,4.6,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,95,5.0,20254.0,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,1263.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,150,5.0,20358.0,111.0,1044.4,4.5,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,120,5.0,20456.0,104.0,1021.7,4.6,24.0,1498.0,47.0,8,191.99411764705883,10.7,3600.0,270.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1208,125,5.0,20598.0,102.0,1061.2,4.9,24.0,999.0,52.0,6,191.99411764705883,11.2,6000.0,170.0,1241.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1209,150,5.0,20658.0,111.0,1021.7,4.6,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1210,150,5.0,20698.0,111.0,1021.7,4.6,24.0,1995.0,47.0,6,208.0,8.7,3500.0,370.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1211,125,5.0,20843.0,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,125,5.0,21218.0,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,120,5.0,21254.0,92.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,1263.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,125,5.0,21268.0,94.0,1181.8,4.4,24.0,999.0,52.0,6,191.99411764705883,10.3,6000.0,210.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,125,5.0,21354.0,116.0,928.6,5.6,24.0,999.0,52.0,8,195.0,11.1,6000.0,170.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,124,5.0,21568.0,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,150,5.0,21638.0,111.0,1068.2,4.4,24.0,1995.0,47.0,8,205.0,9.5,3500.0,370.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1218,124,5.0,21795.0,96.0,1130.4,4.6,24.0,999.0,52.0,6,191.99411764705883,12.5,6000.0,170.0,1201.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,120,5.0,21879.0,94.0,1368.4,3.8,24.0,1498.0,52.0,6,191.99411764705883,12.0,3600.0,270.0,1263.0,4378.0,1825.0,1452.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,150,5.0,21938.0,116.0,1021.7,4.6,24.0,1995.0,47.0,8,205.0,9.5,3500.0,370.0,1293.0,4668.0,1825.0,1469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1221,150,5.0,44105.0,132.0,1400.0,5.0,0.0,1997.0,70.0,6,195.0,10.9,3500.0,350.0,1752.0,4848.0,1916.0,1747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,150,5.0,46180.0,138.0,1259.3,5.4,0.0,1997.0,68.0,8,192.0,10.9,3500.0,350.0,1760.0,4848.0,1916.0,1747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1223,191,5.0,48880.0,134.0,1400.0,5.0,0.0,1997.0,70.0,8,208.0,9.8,3500.0,400.0,1756.0,4848.0,1916.0,1747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1224,191,5.0,51880.0,156.0,1400.0,5.0,0.0,1997.0,70.0,8,208.0,9.8,3500.0,400.0,1756.0,4848.0,1916.0,1747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1225,241,5.0,52255.0,156.0,1272.7,5.5,0.0,1997.0,70.0,6,214.0,8.9,3750.0,450.0,1779.0,4848.0,1916.0,1747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1226,150,5.0,21992.0,129.0,1090.9,5.5,24.0,1498.0,60.0,6,195.0,9.7,4518.421052631579,240.0,1493.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1227,120,5.0,22255.0,128.0,1071.4,5.6,24.0,1498.0,60.0,6,184.0,11.6,4518.421052631579,240.0,1493.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1228,150,5.0,23215.0,126.0,1090.9,5.5,24.0,1498.0,60.0,6,195.0,9.7,4518.421052631579,240.0,1493.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,120,5.0,23217.0,111.0,1428.6,4.2,24.0,1498.0,60.0,6,180.0,11.7,4518.421052631579,300.0,1506.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,150,5.0,25654.0,113.0,1395.3,4.3,24.0,1997.0,60.0,6,194.0,9.6,4518.421052631579,300.0,1610.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,150,5.0,26015.0,129.0,1090.9,5.5,24.0,1498.0,60.0,6,195.0,9.7,4518.421052631579,240.0,1493.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,120,5.0,26027.0,109.0,1428.6,4.2,24.0,1498.0,60.0,6,180.0,11.7,4518.421052631579,300.0,1506.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1233,150,5.0,27627.0,111.0,1395.3,4.3,24.0,1997.0,60.0,6,194.0,9.6,4518.421052631579,300.0,1610.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,120,5.0,28027.0,117.0,1363.6,4.4,24.0,1498.0,60.0,8,177.0,12.0,4518.421052631579,300.0,1529.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1235,150,5.0,29127.0,113.0,1395.3,4.3,24.0,1997.0,60.0,6,194.0,9.6,4518.421052631579,300.0,1610.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1236,120,5.0,29527.0,119.0,1363.6,4.4,24.0,1498.0,60.0,8,177.0,12.0,4518.421052631579,300.0,1529.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1237,120,5.0,29527.0,111.0,1428.6,4.2,24.0,1498.0,60.0,6,180.0,11.7,4518.421052631579,300.0,1506.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1239,120,5.0,31527.0,119.0,1363.6,4.4,24.0,1498.0,60.0,8,177.0,12.0,4518.421052631579,300.0,1529.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,190,5.0,33167.0,127.0,1250.0,4.8,24.0,1997.0,60.0,8,208.0,8.7,4518.421052631579,400.0,1665.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1243,190,5.0,34767.0,129.0,1250.0,4.8,24.0,1997.0,60.0,8,208.0,8.7,4518.421052631579,400.0,1665.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1244,190,5.0,36767.0,129.0,1250.0,4.8,24.0,1997.0,60.0,8,208.0,8.7,4518.421052631579,400.0,1665.0,4614.0,1883.0,1678.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1245,187,4.0,23985.0,96.0,1062.5,4.8,24.0,1997.0,51.0,6,187.0,9.2,6000.0,173.0,1579.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,187,5.0,25642.0,101.0,1062.5,4.8,24.0,1997.0,51.0,6,187.0,9.2,6000.0,173.0,1579.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1247,120,5.0,26432.0,116.0,1291.7,4.8,24.0,1997.0,62.0,6,215.0,9.3,3750.0,340.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,150,5.0,27982.0,117.0,1354.2,4.8,24.0,1997.0,65.0,6,215.0,9.3,3750.0,320.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,150,5.0,29182.0,119.0,1291.7,4.8,24.0,1997.0,62.0,6,210.0,9.4,3500.0,350.0,1597.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,150,5.0,29762.0,116.0,1291.7,4.8,24.0,1997.0,62.0,6,215.0,9.3,3750.0,370.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,150,5.0,29922.0,124.0,1291.7,4.8,24.0,1997.0,62.0,8,213.0,9.9,3750.0,320.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,150,5.0,31122.0,130.0,1291.7,4.8,24.0,1997.0,62.0,8,210.0,9.4,3500.0,350.0,1597.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1253,187,4.0,31557.0,96.0,1062.5,4.8,24.0,1997.0,51.0,6,187.0,9.2,6000.0,173.0,1579.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,150,5.0,32032.0,116.0,1291.7,4.8,24.0,1997.0,62.0,6,215.0,9.3,3750.0,370.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,150,5.0,32262.0,119.0,1291.7,4.8,24.0,1997.0,62.0,6,210.0,9.4,3500.0,350.0,1597.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1256,187,5.0,32757.0,101.0,1062.5,4.8,24.0,1997.0,51.0,6,187.0,9.2,6000.0,173.0,1579.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1257,150,5.0,33002.0,123.0,1148.1,5.4,24.0,1997.0,62.0,8,213.0,9.9,3750.0,370.0,1578.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,150,5.0,33072.0,122.0,1291.7,4.8,24.0,1997.0,62.0,6,210.0,9.4,3500.0,350.0,1597.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1259,150,5.0,33529.0,122.0,1291.7,4.8,24.0,1997.0,62.0,6,210.0,9.4,3500.0,350.0,1597.0,4867.0,1852.0,1501.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1260,187,4.0,33907.0,98.0,1062.5,4.8,24.0,1997.0,51.0,6,187.0,9.2,6000.0,173.0,1579.0,4871.0,1852.0,1482.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
